GWHTBJVT021288,KAG8373336.1,85.512,566,78,1,1,566,10,571,0.0,1038,92.58
GWHTBJVT021288,XP_012853577.1,83.598,567,91,2,1,566,10,575,0.0,1016,92.95
GWHTBJVT021288,XP_011097600.1,85.664,565,80,1,3,566,6,570,0.0,998,92.92
GWHTBJVT021288,CAI9780943.1,83.392,566,93,1,1,566,10,574,0.0,991,90.46
GWHTBJVT021288,GFP98116.1,83.547,547,89,1,1,547,7,552,0.0,984,92.87
GWHTBJVT021288,XP_022877287.1,81.139,562,106,0,5,566,4,565,0.0,984,89.68
GWHTBJVT021288,CAI9780947.1,80.919,566,107,1,1,566,1,565,0.0,981,89.75
GWHTBJVT021288,XP_027076662.1,81.317,562,102,1,5,566,21,579,0.0,979,89.15
GWHTBJVT021288,XP_027180075.1,81.139,562,103,1,5,566,21,579,0.0,978,89.32
GWHTBJVT021288,XP_019259966.1,79.679,561,114,0,6,566,13,573,0.0,978,90.02
GWHTBJVT021288,XP_027073147.1,81.139,562,103,1,5,566,21,579,0.0,978,89.32
GWHTBJVT021288,XP_051117912.1,80.680,559,106,1,1,557,7,565,0.0,976,89.98
GWHTBJVT021288,XP_009762622.1,79.857,561,113,0,6,566,13,573,0.0,974,89.48
GWHTBJVT021288,XP_016446372.1,79.679,561,114,0,6,566,13,573,0.0,974,89.48
GWHTBJVT021288,KAH6799473.1,80.319,564,105,2,3,566,13,570,0.0,971,89.72
GWHTBJVT021288,KAI7979921.1,78.966,561,117,1,2,561,10,570,0.0,970,90.37
GWHTBJVT021288,PIN14479.1,81.802,566,101,2,1,566,1,564,0.0,968,90.64
GWHTBJVT021288,MCD7472995.1,79.787,564,114,0,3,566,12,575,0.0,966,90.07
GWHTBJVT021288,KAI7981468.1,78.470,562,120,1,3,563,12,573,0.0,966,89.86
GWHTBJVT021288,XP_027074061.1,81.353,547,102,0,20,566,32,578,0.0,965,89.95
GWHTBJVT021288,KAG6767296.1,78.330,563,120,1,1,561,15,577,0.0,965,89.34
GWHTBJVT021288,KAI7981471.1,79.710,552,111,1,11,561,45,596,0.0,964,90.94
GWHTBJVT021288,XP_015072229.1,80.987,547,104,0,20,566,32,578,0.0,964,90.68
GWHTBJVT021288,KAH0679657.1,78.761,565,119,1,3,566,14,578,0.0,964,89.38
GWHTBJVT021288,XP_028125189.1,78.750,560,118,1,3,561,12,571,0.0,963,90.18
GWHTBJVT021288,NP_001312357.1,79.144,561,117,0,6,566,13,573,0.0,963,88.95
GWHTBJVT021288,XP_006363940.1,78.761,565,119,1,3,566,14,578,0.0,963,89.20
GWHTBJVT021288,CDP01414.1,81.536,547,101,0,20,566,32,578,0.0,963,89.95
GWHTBJVT021288,PSR88099.1,82.117,548,96,1,21,566,26,573,0.0,962,89.96
GWHTBJVT021288,XP_034907457.1,78.153,563,121,1,1,561,15,577,0.0,962,89.17
GWHTBJVT021288,KAG6768413.1,77.975,563,122,1,1,561,15,577,0.0,962,89.17
GWHTBJVT021288,NP_001234829.2,80.622,547,106,0,20,566,32,578,0.0,961,90.68
GWHTBJVT021288,KAA8530896.1,79.505,566,114,1,3,566,9,574,0.0,961,88.52
GWHTBJVT021288,XP_027177612.1,80.987,547,104,0,20,566,32,578,0.0,958,89.76
GWHTBJVT021288,AAY47050.1,80.439,547,107,0,20,566,32,578,0.0,958,90.49
GWHTBJVT021288,KAH6821994.1,79.218,563,111,2,4,566,14,570,0.0,958,88.99
GWHTBJVT021288,KAI5669931.1,78.761,565,116,2,3,566,19,580,0.0,958,88.67
GWHTBJVT021288,XP_027078080.1,80.987,547,104,0,20,566,32,578,0.0,958,89.58
GWHTBJVT021288,KAJ0755062.1,79.004,562,113,2,8,566,7,566,0.0,956,89.32
GWHTBJVT021288,KZV53747.1,79.464,560,113,2,3,561,6,564,0.0,956,89.64
GWHTBJVT021288,CAA2961855.1,81.115,556,105,0,5,560,4,559,0.0,956,89.93
GWHTBJVT021288,KAI3726933.1,79.754,568,109,3,3,566,6,571,0.0,956,89.79
GWHTBJVT021288,KAJ0536463.1,78.826,562,114,2,8,566,7,566,0.0,955,89.68
GWHTBJVT021288,XP_021983981.1,78.648,562,115,2,8,566,7,566,0.0,954,89.50
GWHTBJVT021288,XP_049364635.1,79.292,565,116,1,3,566,14,578,0.0,952,89.56
GWHTBJVT021288,XP_002309992.4,77.442,563,125,1,1,561,15,577,0.0,952,88.28
GWHTBJVT021288,XP_049390869.1,79.469,565,115,1,3,566,14,578,0.0,952,89.38
GWHTBJVT021288,KAJ6908083.1,77.442,563,125,1,1,561,15,577,0.0,951,88.10
GWHTBJVT021288,KAH6796660.1,79.041,563,112,2,4,566,14,570,0.0,951,88.99
GWHTBJVT021288,XP_052310480.1,77.265,563,126,1,1,561,2,564,0.0,951,88.45
GWHTBJVT021288,GEW26817.1,79.455,550,108,2,18,564,19,566,0.0,951,89.82
GWHTBJVT021288,PWA59778.1,79.710,552,107,2,18,566,20,569,0.0,949,90.22
GWHTBJVT021288,KAH8502831.1,77.265,563,126,1,1,561,15,577,0.0,949,87.92
GWHTBJVT021288,KAF8377272.1,78.660,567,117,2,3,566,14,579,0.0,948,87.13
GWHTBJVT021288,XP_043617538.1,77.641,568,121,3,3,566,7,572,0.0,947,88.38
GWHTBJVT021288,KAH0695195.1,78.975,566,118,1,1,566,14,578,0.0,946,88.87
GWHTBJVT021288,KAG6767298.1,76.909,563,128,1,1,561,15,577,0.0,945,87.92
GWHTBJVT021288,KAJ0680500.1,77.817,568,120,3,3,566,47,612,0.0,944,88.38
GWHTBJVT021288,KAH0683126.1,78.938,565,118,1,3,566,14,578,0.0,944,89.03
GWHTBJVT021288,KAG5611625.1,78.761,565,119,1,3,566,14,578,0.0,944,89.03
GWHTBJVT021288,KAH0683141.1,80.470,553,108,0,14,566,16,568,0.0,943,89.51
GWHTBJVT021288,PHU00762.1,78.330,563,122,0,4,566,11,573,0.0,942,89.34
GWHTBJVT021288,XP_016551718.2,78.153,563,123,0,4,566,11,573,0.0,942,89.34
GWHTBJVT021288,XP_021834030.1,77.408,571,123,3,1,566,11,580,0.0,942,87.39
GWHTBJVT021288,KAJ8557304.1,78.053,565,124,0,2,566,11,575,0.0,942,89.20
GWHTBJVT021288,XP_022015824.1,77.641,568,121,3,3,566,4,569,0.0,942,88.56
GWHTBJVT021288,XP_055833585.1,78.407,565,121,1,3,566,9,573,0.0,941,89.38
GWHTBJVT021288,XP_017240529.1,76.678,566,131,1,1,566,8,572,0.0,941,88.16
GWHTBJVT021288,XP_011005626.1,77.975,563,122,1,1,561,15,577,0.0,940,88.81
GWHTBJVT021288,CAI9280326.1,77.599,558,120,2,12,566,15,570,0.0,939,89.43
GWHTBJVT021288,KAF9678841.1,75.528,568,137,1,1,566,581,1148,0.0,939,86.62
GWHTBJVT021288,KAF9678841.1,75.671,559,134,1,1,557,15,573,0.0,927,86.76
GWHTBJVT021288,KAF7129357.1,78.481,553,119,0,14,566,18,570,0.0,939,88.43
GWHTBJVT021288,KAI3765761.1,78.545,550,117,1,18,566,21,570,0.0,939,89.27
GWHTBJVT021288,XP_006380435.2,77.798,563,123,1,1,561,2,564,0.0,939,88.81
GWHTBJVT021288,KAJ6419477.1,76.021,563,133,1,1,561,15,577,0.0,939,87.21
GWHTBJVT021288,XP_047952361.1,78.421,570,118,1,2,566,7,576,0.0,938,87.54
GWHTBJVT021288,KAJ0459161.1,77.465,568,122,3,3,566,47,612,0.0,938,88.20
GWHTBJVT021288,CAI9109374.1,76.690,562,131,0,5,566,24,585,0.0,938,87.90
GWHTBJVT021288,PWA64667.1,79.204,553,110,2,17,566,19,569,0.0,938,88.79
GWHTBJVT021288,KAH0986270.1,76.708,571,127,3,1,566,11,580,0.0,937,87.22
GWHTBJVT021288,XP_023730197.1,78.442,552,114,2,18,566,21,570,0.0,937,90.04
GWHTBJVT021288,CAB4276975.1,76.708,571,127,3,1,566,11,580,0.0,937,87.22
GWHTBJVT021288,XP_009593825.1,79.323,561,116,0,6,566,13,573,0.0,937,88.95
GWHTBJVT021288,KAI7736009.1,77.058,571,126,3,1,566,55,625,0.0,937,87.92
GWHTBJVT021288,KAB5548128.1,75.844,563,134,1,1,561,15,577,0.0,937,87.21
GWHTBJVT021288,XP_028123383.1,77.562,566,127,0,1,566,8,573,0.0,937,87.99
GWHTBJVT021288,XP_008226201.1,76.532,571,128,3,1,566,11,580,0.0,936,87.22
GWHTBJVT021288,KAI3499370.1,78.364,550,118,1,18,566,21,570,0.0,936,89.27
GWHTBJVT021288,XP_055802680.1,78.053,565,123,1,3,566,9,573,0.0,935,88.67
GWHTBJVT021288,AVZ45862.1,77.385,566,128,0,1,566,8,573,0.0,935,87.81
GWHTBJVT021288,KAG5241771.1,75.887,564,133,2,1,561,15,578,0.0,935,87.23
GWHTBJVT021288,TQE08793.1,76.883,571,126,3,1,566,11,580,0.0,934,87.04
GWHTBJVT021288,KAF5961903.1,77.208,566,129,0,1,566,8,573,0.0,934,87.99
GWHTBJVT021288,CAB4307409.1,76.357,571,129,3,1,566,11,580,0.0,934,87.04
GWHTBJVT021288,KAD4888976.1,77.153,569,124,3,2,566,3,569,0.0,934,87.17
GWHTBJVT021288,KAI8536196.1,78.871,549,115,1,19,566,16,564,0.0,933,89.44
GWHTBJVT021288,KAH8507806.1,76.056,568,133,2,1,566,15,581,0.0,933,86.62
GWHTBJVT021288,CAA0823583.1,78.470,562,120,1,1,561,11,572,0.0,932,89.50
GWHTBJVT021288,KAF7129963.1,77.758,553,123,0,14,566,18,570,0.0,932,88.25
GWHTBJVT021288,KAJ8543715.1,78.976,547,115,0,20,566,67,613,0.0,931,90.86
GWHTBJVT021289,KMQ78754.1,98.953,191,2,0,1,191,1,191,2.22e-134,384,98.95
GWHTBJVT021289,XP_051131077.1,98.953,191,2,0,1,191,1,191,3.55e-134,384,98.95
GWHTBJVT021289,XP_027156676.1,98.429,191,3,0,1,191,1,191,6.50e-134,383,98.95
GWHTBJVT021289,KMY84943.1,98.429,191,3,0,1,191,1,191,1.73e-133,382,98.43
GWHTBJVT021289,XP_012857167.1,97.906,191,4,0,1,191,1,191,6.58e-133,380,97.91
GWHTBJVT021289,XP_030948950.1,97.906,191,4,0,1,191,1,191,8.76e-133,380,98.43
GWHTBJVT021289,XP_022975737.1,97.382,191,5,0,1,191,1,191,6.24e-132,378,97.91
GWHTBJVT021289,KAG6385700.1,97.382,191,5,0,1,191,1,191,7.86e-132,378,97.38
GWHTBJVT021289,XP_022973211.1,97.906,191,4,0,1,191,30,220,1.23e-131,378,98.43
GWHTBJVT021289,XP_023520624.1,96.859,191,6,0,1,191,1,191,1.38e-131,377,97.38
GWHTBJVT021289,XP_022975571.1,97.906,191,4,0,1,191,30,220,1.39e-131,378,98.43
GWHTBJVT021289,XP_022975662.1,96.859,191,6,0,1,191,1,191,1.91e-131,377,97.38
GWHTBJVT021289,XP_031249140.1,96.859,191,6,0,1,191,1,191,2.30e-131,376,97.38
GWHTBJVT021289,KZV19623.1,96.859,191,6,0,1,191,1,191,3.10e-131,376,97.91
GWHTBJVT021289,KAG6654579.1,96.316,190,7,0,1,190,1,190,6.01e-131,376,97.89
GWHTBJVT021289,KAG6414467.1,97.354,189,5,0,1,189,1,189,9.73e-131,376,97.88
GWHTBJVT021289,PPR88595.1,96.335,191,7,0,1,191,1,191,2.44e-130,374,96.86
GWHTBJVT021289,KAI3680149.1,96.859,191,6,0,1,191,1,191,2.78e-130,374,96.86
GWHTBJVT021289,XP_020551040.1,96.859,191,6,0,1,191,1,191,3.50e-130,374,96.86
GWHTBJVT021289,KAI3475377.1,96.859,191,6,0,1,191,1,191,3.58e-130,374,96.86
