Amajus_DEL_MYB308,P81393.1,100.000,232,0,0,1,232,1,232,2.07e-171,481,100.00
Amajus_DEL_MYB308,KAI3447943.1,84.783,230,27,4,1,227,1,225,1.19e-134,389,89.57
Amajus_DEL_MYB308,KAI3446253.1,83.043,230,33,4,1,230,1,224,5.76e-131,379,89.57
Amajus_DEL_MYB308,PIN19164.1,81.545,233,35,4,1,232,1,226,6.21e-130,377,88.41
Amajus_DEL_MYB308,CAA2964916.1,81.057,227,36,4,1,226,1,221,1.19e-127,371,88.11
Amajus_DEL_MYB308,XP_022864720.1,81.057,227,36,4,1,226,1,221,4.20e-127,370,87.67
Amajus_DEL_MYB308,CAA2997571.1,80.617,227,37,4,1,226,1,221,5.35e-127,369,87.67
Amajus_DEL_MYB308,PIN04853.1,80.087,231,36,4,1,226,1,226,1.63e-126,368,86.58
Amajus_DEL_MYB308,XP_022860225.1,79.825,228,39,4,1,227,1,222,6.68e-125,364,87.72
Amajus_DEL_MYB308,XP_011088595.1,76.735,245,41,4,1,229,1,245,5.65e-123,360,82.86
Amajus_DEL_MYB308,PQQ14404.1,76.596,235,44,6,1,232,1,227,1.26e-122,358,85.53
Amajus_DEL_MYB308,KAI8028079.1,77.586,232,41,4,1,232,1,221,1.28e-122,358,83.62
Amajus_DEL_MYB308,NP_001315806.1,76.068,234,45,5,1,231,1,226,2.48e-122,358,84.62
Amajus_DEL_MYB308,XP_007200603.1,76.170,235,45,6,1,232,1,227,2.60e-122,358,85.53
Amajus_DEL_MYB308,KAH0978009.1,75.641,234,48,5,1,232,1,227,3.13e-122,358,85.04
Amajus_DEL_MYB308,XP_048429564.1,75.641,234,46,5,1,231,1,226,3.89e-122,357,84.62
Amajus_DEL_MYB308,MBA0760212.1,78.355,231,37,5,1,227,1,222,5.45e-122,357,84.85
Amajus_DEL_MYB308,TQD82366.1,75.641,234,46,5,1,231,1,226,5.58e-122,357,84.62
Amajus_DEL_MYB308,KAB2602732.1,75.641,234,46,5,1,231,1,226,7.67e-122,357,84.62
Amajus_DEL_MYB308,KAF5951532.1,77.155,232,42,4,1,232,1,221,9.02e-122,356,83.62
Amajus_DEL_MYB308,XP_021286892.1,79.130,230,32,6,1,227,1,217,1.33e-121,356,85.22
Amajus_DEL_MYB308,XP_009376958.2,77.193,228,42,4,1,226,1,220,1.34e-121,356,85.09
Amajus_DEL_MYB308,KAA8546101.1,78.414,227,37,4,1,227,1,215,1.44e-121,355,84.14
Amajus_DEL_MYB308,QSV39848.1,77.155,232,42,4,1,232,1,221,1.58e-121,355,83.62
Amajus_DEL_MYB308,AID56314.1,77.193,228,42,4,1,226,1,220,1.65e-121,356,85.53
Amajus_DEL_MYB308,KAB2636217.1,77.193,228,42,4,1,226,1,220,2.06e-121,355,85.09
Amajus_DEL_MYB308,MBA0551039.1,78.541,233,33,7,1,227,1,222,2.28e-121,354,83.69
Amajus_DEL_MYB308,ALU57828.1,75.214,234,47,5,1,231,1,226,2.45e-121,355,84.62
Amajus_DEL_MYB308,MBA0849935.1,77.922,231,38,6,1,227,1,222,2.60e-121,355,84.42
Amajus_DEL_MYB308,XP_016708004.1,77.922,231,38,6,1,227,1,222,2.69e-121,355,84.42
Amajus_DEL_MYB308,MBA0581090.1,77.922,231,38,6,1,227,1,222,2.70e-121,355,84.42
Amajus_DEL_MYB308,XP_012467554.1,77.922,231,38,6,1,227,1,222,2.79e-121,355,84.42
Amajus_DEL_MYB308,MBA0642620.1,77.922,231,38,6,1,227,1,222,2.89e-121,355,84.42
Amajus_DEL_MYB308,XP_016701634.1,77.922,231,38,5,1,227,1,222,3.07e-121,355,84.42
Amajus_DEL_MYB308,AWA46372.1,75.641,234,46,5,1,231,1,226,4.23e-121,355,84.19
Amajus_DEL_MYB308,MBA0734478.1,77.922,231,38,5,1,227,1,222,4.26e-121,355,83.55
Amajus_DEL_MYB308,XP_008236005.1,77.093,227,44,4,1,226,1,220,4.89e-121,355,85.46
Amajus_DEL_MYB308,MBA0677035.1,78.541,233,33,7,1,227,1,222,5.45e-121,354,83.69
Amajus_DEL_MYB308,XP_050149700.1,76.754,228,43,4,1,226,1,220,5.57e-121,354,85.09
Amajus_DEL_MYB308,AHG99473.1,76.754,228,43,4,1,226,1,220,1.03e-120,353,85.09
Amajus_DEL_MYB308,XP_028099008.1,76.724,232,43,4,1,232,1,221,1.07e-120,353,83.19
Amajus_DEL_MYB308,MBA0823852.1,77.489,231,39,6,1,227,1,222,1.09e-120,354,84.42
Amajus_DEL_MYB308,ARB51599.1,76.724,232,43,4,1,232,1,221,1.26e-120,353,83.19
Amajus_DEL_MYB308,XP_007041863.1,78.261,230,34,6,1,227,1,217,1.82e-120,353,84.78
Amajus_DEL_MYB308,XP_011092988.1,77.778,243,34,9,1,226,1,240,2.48e-120,353,82.72
Amajus_DEL_MYB308,KAA3465569.1,77.056,231,40,6,1,227,1,222,2.81e-120,353,83.98
Amajus_DEL_MYB308,GAV62897.1,76.496,234,44,5,1,232,1,225,3.30e-120,352,83.33
Amajus_DEL_MYB308,AHN16572.1,76.316,228,44,4,1,226,1,220,3.45e-120,352,85.09
Amajus_DEL_MYB308,XP_008377747.1,76.316,228,44,4,1,226,1,220,3.54e-120,352,84.65
Amajus_DEL_MYB308,XP_041010167.1,76.991,226,40,4,1,226,1,214,3.62e-120,352,84.51
Amajus_DEL_MYB308,MCD7466555.1,74.684,237,47,4,1,232,1,229,3.90e-120,353,83.97
Amajus_DEL_MYB308,XP_022725783.1,78.448,232,37,6,1,231,1,220,4.48e-120,352,83.62
Amajus_DEL_MYB308,XP_042981093.1,77.434,226,39,4,1,226,1,214,6.32e-120,352,84.07
Amajus_DEL_MYB308,KAH1122656.1,77.056,231,40,6,1,227,1,222,6.96e-120,352,83.98
Amajus_DEL_MYB308,XP_018823839.1,77.434,226,39,4,1,226,1,214,7.21e-120,351,84.07
Amajus_DEL_MYB308,KAG8364403.1,76.211,227,42,3,1,227,39,253,1.03e-119,352,83.70
Amajus_DEL_MYB308,XP_039040820.1,78.696,230,37,6,1,229,1,219,1.32e-119,350,84.35
Amajus_DEL_MYB308,XP_011046699.1,73.859,241,50,4,1,232,1,237,1.51e-119,351,80.50
Amajus_DEL_MYB308,KAG8368089.1,77.391,230,39,4,1,226,1,221,1.86e-119,350,83.48
Amajus_DEL_MYB308,XP_039166990.1,74.153,236,47,5,1,230,1,228,2.91e-119,350,81.78
Amajus_DEL_MYB308,XP_039065864.1,78.448,232,38,6,1,231,23,243,3.18e-119,350,82.33
Amajus_DEL_MYB308,XP_010028718.2,74.153,236,47,5,1,230,1,228,3.74e-119,350,81.78
Amajus_DEL_MYB308,XP_002306180.1,73.750,240,50,4,1,231,1,236,5.21e-119,350,80.42
Amajus_DEL_MYB308,XP_034903303.1,73.750,240,50,4,1,231,1,236,8.34e-119,349,80.42
Amajus_DEL_MYB308,GKV20951.1,75.217,230,43,4,1,230,1,216,1.10e-118,348,83.91
Amajus_DEL_MYB308,XP_021656487.1,76.087,230,43,4,1,227,1,221,1.19e-118,348,82.17
Amajus_DEL_MYB308,AKE81094.1,73.750,240,50,4,1,231,1,236,1.41e-118,349,80.42
Amajus_DEL_MYB308,UYI34914.1,77.778,234,32,7,1,229,1,219,2.44e-118,347,82.91
Amajus_DEL_MYB308,KAF3434696.1,73.729,236,51,3,1,226,1,235,3.51e-118,348,81.78
Amajus_DEL_MYB308,NP_001268129.1,76.339,224,47,2,1,224,1,218,4.91e-118,347,83.48
Amajus_DEL_MYB308,XP_039006306.1,79.386,228,35,6,1,227,1,217,7.49e-118,347,83.33
Amajus_DEL_MYB308,KAB1207546.1,78.855,227,33,6,1,226,1,213,1.16e-117,346,85.02
Amajus_DEL_MYB308,XP_031380854.1,73.191,235,52,3,1,227,1,232,1.22e-117,346,82.13
Amajus_DEL_MYB308,NP_001311732.1,72.152,237,49,4,1,232,1,225,1.30e-117,346,83.12
Amajus_DEL_MYB308,XP_009631098.1,72.152,237,49,4,1,232,1,225,1.32e-117,346,83.12
Amajus_DEL_MYB308,GKV24016.1,77.232,224,37,4,1,224,1,210,1.52e-117,345,84.38
Amajus_DEL_MYB308,XP_022146085.1,74.236,229,48,3,1,229,1,218,2.38e-117,345,82.10
Amajus_DEL_MYB308,XP_024167693.1,74.043,235,50,5,1,232,1,227,3.73e-117,345,82.98
Amajus_DEL_MYB308,AGS48990.1,76.856,229,29,5,1,228,1,206,4.49e-117,343,82.10
Amajus_DEL_MYB308,KAB1997630.1,74.123,228,53,3,1,227,1,223,6.10e-117,344,81.14
Amajus_DEL_MYB308,TYG39727.1,74.123,228,53,3,1,227,1,223,6.37e-117,344,81.14
Amajus_DEL_MYB308,KAH6756150.1,77.056,231,28,5,1,226,1,211,7.21e-117,343,80.95
Amajus_DEL_MYB308,XP_022763061.1,77.826,230,32,7,1,226,1,215,7.31e-117,344,83.91
Amajus_DEL_MYB308,KAH1072396.1,74.123,228,53,3,1,227,1,223,9.99e-117,343,81.14
Amajus_DEL_MYB308,XP_021645677.1,75.214,234,42,4,1,227,1,225,1.03e-116,343,81.20
Amajus_DEL_MYB308,QFZ95345.1,75.893,224,48,2,1,224,1,218,1.30e-116,343,83.04
Amajus_DEL_MYB308,XP_052191850.1,77.578,223,39,4,1,223,1,212,1.38e-116,343,84.30
